ol_work_key	ol_title	ol_author_name	ol_first_publish_year	goodreads_work_id	title_match_type	gr_original_title	gr_original_publication_year	matched_book_titles	goodreads_contributors	review_decision	review_confidence	review_reason
/works/OL10510063W	The travel tales of Mr. Joseph Jorkens	Edward Plunkett	1931	18963020	BOOK_FULL		1931	"[""The Travel Tales of Mr. Joseph Jorkens""]"	Lord Dunsany [<EMPTY>]			
/works/OL10536361W	Cat-in-the-manger	Phyllis Eleanor Bentley	1923	1327309	WORK_FULL	Cat in the Manger	2000	"[""Cat in the Manger""]"	Michael Foreman [<EMPTY>]			
/works/OL10563336W	The Secret of High Eldersham	Cecil John Charles Street	1930	7862860	WORK_FULL	The Secret of High Eldersham	1930	"[""The Secret of High Eldersham""]"	Miles Burton [<EMPTY>]			
/works/OL10591257W	Death at Swaythling Court	Alfred W Stewart	1926	23748924	WORK_FULL	Death at Swaythling Court	1926	"[""Death at Swaythling Court""]"	J.J. Connington [<EMPTY>]			
/works/OL10591258W	The Eye in the Museum	Alfred W Stewart	1930	23542398	BOOK_FULL		1929	"[""The Eye in the Museum""]"	J.J. Connington [<EMPTY>]			
/works/OL10591262W	The Two Tickets Puzzle	Alfred W Stewart	1930	23542399	BOOK_FULL		1930	"[""The Two Tickets Puzzle""]"	Curtis Evans [Introduction] | J.J. Connington [<EMPTY>]			
/works/OL106043W	The little fire engine	Greene, Graham	1950	41900	BOOK_FULL	The Little Fire Engine (Lois Lenski Books)	1946	"[""The Little Fire Engine""]"	Lois Lenski [<EMPTY>]			
/works/OL10608554W	Genji monogatari	Murasaki Shikibu	1925	10939671	BOOK_FULL		2010	"[""Genji Monogatari""]"	Mark Young [<EMPTY>]			
/works/OL1064049W	Notre-Dame	Victor Hugo	1888	46055768	BOOK_FULL			"[""Notre Dame""]"	Jean Bastide [<EMPTY>] | Robin Recht [<EMPTY>] | Robin Recht, Jean Bastide [<EMPTY>]			
/works/OL10641391W	Devil take the blue-tail fly	Gregory Tree	1948	599685	WORK_FULL	Devil Take the Blue-Tail Fly	1948	"[""Devil Take the Blue-Tail Fly"", ""Devil take the Blue-tail Fly""]"	Ana Teresa Pereira [Translator] | John Franklin Bardin [<EMPTY>]			
/works/OL10649669W	The major	Ralph Connor	1917	42014768	BOOK_FULL		2014	"[""The Major""]"	Cliff Happy [<EMPTY>]			
/works/OL10649676W	Breaking the record	Ralph Connor	1903	54814117	BOOK_FULL			"[""Breaking the Record""]"	Raleigh Ruebins [<EMPTY>]			
/works/OL107828W	Romance & legend of chivalry	A. R. Hope Moncrieff	1912	1876686	WORK_FULL	Romance & Legend of Chivalry	1913	"[""Romance & Legend of Chivalry""]"	Ascott Robert Hope Montcrieff [<EMPTY>]			
/works/OL1084997W	A Happy Boy	Bjørnstjerne Bjørnson	1882	1936204	BOOK_FULL			"[""A Happy Boy""]"	Bjornstjerne Bjornson [<EMPTY>] | Rasmus B. Anderson [Translator]			
/works/OL10859380W	Her soul to keep	Ethel Cook Eliot	1935	16424531	WORK_FULL	Her Soul to Keep	2011	"[""Her Soul to Keep""]"	Delilah Devlin [<EMPTY>]			
/works/OL10865603W	Mrs. Spring Fragrance	Edith Maud Eaton	1912	512215	BOOK_FULL	Mrs. Spring Fragrance (The Masterworks of Literature)	1912	"[""Mrs. Spring Fragrance"", ""Mrs. Spring Fragrance: A Collection of Chinese-American Short Stories""]"	Sui Sin Far [<EMPTY>]			
/works/OL1089935W	Brother man	Phillpotts, Eden	1926	826429	BOOK_FULL	Brother Man (Macmillan Caribbean Writers S.)	1974	"[""Brother Man""]"	Roger Mais [<EMPTY>]			
/works/OL1090091W	The horse fair	Baldwin, James	1895	1210806	BOOK_FULL	The Horse Fair (Pitt Poetry Series)	2000	"[""The Horse Fair""]"	Robin Becker [<EMPTY>]			
/works/OL109158W	The night visitor and other stories	Bennett, Arnold	1931	56169	WORK_FULL	The Night Visitor and Other Stories	1966	"[""The Night Visitor and Other Stories""]"	B. Traven [<EMPTY>] | Charles Miller [Introduction]			
/works/OL109338W	The black soul	O'Flaherty, Liam	1924	947268	WORK_FULL	The Black Soul	1996	"[""The Black Soul""]"	Liam O'Flaherty [<EMPTY>]			
/works/OL109339W	The short stories of Liam O'Flaherty	O'Flaherty, Liam	1937	5001839	WORK_FULL	The short stories of Liam O'Flaherty	1937	"[""The Short Stories Of Liam O'flaherty""]"	Liam O'Flaherty [<EMPTY>]			
/works/OL1096566W	The valley of shadows	Grierson, Francis	1909	16219838	WORK_FULL	The Valley of Shadows	2011	[]	Mark Terry [<EMPTY>]			
/works/OL109815W	Four lectures	Trollope, Anthony	1938	1670085	WORK_FULL	Four Lectures	1982	"[""Four Lectures""]"	Stephen Rodefer [<EMPTY>]			
/works/OL1098485W	The Lord Fish	De la Mare, Walter	1933	1283098	BOOK_FULL	The Lord Fish (Candlewick Treasures)		"[""The Lord Fish""]"	Patrick Benson [Illustrator] | Walter de la Mare [<EMPTY>]			
/works/OL1098489W	Best stories of Walter de la Mare	De la Mare, Walter	1942	1038678	WORK_FULL	Best Stories of Walter De La Mare	1942	"[""Best Stories of Walter De La Mare""]"	Walter de la Mare [<EMPTY>]			
/works/OL1098492W	Desert islands and Robinson Crusoe	De la Mare, Walter	1930	1625834	WORK_FULL	Desert Islands and Robinson Crusoe	1930	"[""Desert Islands And Robinson Crusoe""]"	Walter de la Mare [<EMPTY>]			
/works/OL1098501W	Memoirs of a midget	De la Mare, Walter	1921	5836	WORK_FULL	Memoirs of a Midget	1921	"[""Memoirs of a Midget""]"	Alison Lurie [Foreword] | Walter de la Mare [<EMPTY>]			
/works/OL1104064W	Her son	Vachell, Horace Annesley	1907	24159185	WORK_FULL	Her son	1936	[]	Edith Wharton [<EMPTY>]			
/works/OL11068500W	Marie de France	Marie	1901	4572786	BOOK_FULL	Marie de France (World Authors S.)	1974	"[""Marie De France""]"	Emanuel J. Mickel [<EMPTY>]			
/works/OL1114914W	When rogues fall out	Joseph Hatton	1899	5521474	WORK_FULL	When Rogues Fall Out	1932	"[""When Rogues Fall Out""]"	R. Austin Freeman [<EMPTY>]			
/works/OL111597W	Dance Upon the Air	Robertson, Eleanor Marie	1902	58217	WORK_FULL	Dance Upon the Air	2001	[]	Henrique Cavaleiro [Translator] | Juan Larrea [Translator] | Klara Lindell [Translator] | Nora Roberts [<EMPTY>] | Sandra Burr [Narrator] | Zsuzsa Kiraly [Translator]			
/works/OL11240096W	Short Stories from the New Yorker	Irwin Shaw	1940	10719188	WORK_FULL	Short Stories from the New Yorker	1940	"[""Short Stories from the New Yorker""]"	The New Yorker [<EMPTY>]			
/works/OL11243769W	The wedge	Hermann Bacher Deutsch	1935	24659586	BOOK_FULL		1944	"[""The Wedge""]"	William Carlos Williams [<EMPTY>]			
/works/OL1127983W	Susy	Bret Harte	1893	45806144	BOOK_FULL		1957	"[""Susy""]"	Tiz [illustrator]			
/works/OL1128013W	Maruja	Bret Harte	1885	2558196	WORK_FULL	Maruja	2002	"[""Maruja""]"	Ema Wolf [<EMPTY>]			
/works/OL112804W	Jared's Island	Marguerite De Angeli	1947	21910806	BOOK_FULL		2012	"[""Jared's Island""]"	John R. Thayer [<EMPTY>]			
/works/OL1130349W	Pole star	Stewart Edward White	1935	18680815	WORK_FULL	Pole Star	2012	"[""Pole Star""]"	Josephine Myles [<EMPTY>]			
/works/OL1130407W	The silent places	Stewart Edward White	1904	10474515	BOOK_FULL		2010	"[""The Silent Places""]"	James Patrick Hunt [<EMPTY>]			
/works/OL1131838W	Great English short stories	John Hampden	1939	358505	WORK_FULL	Great English Short Stories	1957	"[""Great English Short Stories""]"	Christopher Isherwood [Editor]			
/works/OL1132264W	The historical novel	Matthews, Brander	1901	6059515	WORK_FULL	The historical novel		"[""The Historical Novel""]"	George Saintsbury [<EMPTY>]			
/works/OL114610W	The secrets of Dr. Taverner	Violet M. Firth	1926	684204	WORK_FULL	The Secrets of Dr. Taverner	1926	"[""The Secrets of Dr. Taverner""]"	Diana L. Paxson [foreword] | Dion Fortune [<EMPTY>]			
/works/OL1148935W	A grain of wheat	Kagawa, Toyohiko	1933	822355	WORK_FULL	A Grain of Wheat	1966	"[""A Grain of Wheat""]"	Abdulrazak Gurnah [Introduction] | Alexandra Fusoi [trad.] | Gul Korkmaz [Translator] | Ngugi wa Thiong'o [<EMPTY>] | Seppo Loponen [Translator]			
/works/OL1157532W	Out of the flame	Osbert Sitwell	1919	2887316	WORK_FULL	Out of the Flame	1931	"[""Out Of The Flame"", ""Out of the Flame""]"	Elizabeth Tyler Wolcott [Illustrator] | Eloise Lownsbery [<EMPTY>]			
/works/OL1161367W	The throne of Saturn	S. Fowler Wright	1949	2914071	WORK_FULL	The Throne of Saturn	1970	"[""The Throne of Saturn""]"	Allen Drury [<EMPTY>]			
/works/OL11619993W	The Case with Nine Solutions	Alfred W Stewart	1929	17345804	WORK_FULL	The Case With Nine Solutions	1928	[]	Francesca Stignani [Translator] | J.J. Connington [<EMPTY>]			
/works/OL11619999W	Nordenholt's Million	Alfred W Stewart	1923	6327013	WORK_FULL	Nordenholt's Million	1923	"[""Nordenholt's Million""]"	J.J. Connington [<EMPTY>]			
/works/OL11676542W	Arthurian romances	Chrétien	1914	438235	BOOK_FULL	Erec et Enide, Cliges, Lancelot de la Charrete, Li Chevalier au Lion, Li contes del Graal	1190	"[""Arthurian Romances"", ""Arthurian Romances: \""Erec and Enide\"",\""Cliges\"",\""Lancelot\"",\""Yvain\"",\""Perc""]"	Carleton W. Carroll [Translator] | Chretien de Troyes [<EMPTY>] | D.D. Owen [Translator] | D.D.R. Owen [Translator] | Gabriella Agrati [Editor] | Maria Letizia Magini [Editor] | William Kibler [Translator] | William W. Kibler [Translator] | William Wistar Comfort [Translator]			
/works/OL1167884W	The coming of the Lord	Sarah Gertrude Liebson Millin	1928	1964619	WORK_FULL	The Coming of the Lord	1971	"[""The Coming of the Lord""]"	Gerald N. Lund [<EMPTY>]			
/works/OL1167885W	The dark gods	Sarah Gertrude Liebson Millin	1941	2640204	WORK_FULL	The dark gods	1985	"[""The Dark Gods""]"	Anthony Roberts [<EMPTY>]			
/works/OL1167903W	King of the Bastards	Sarah Gertrude Liebson Millin	1949	43403457	BOOK_FULL		2014	"[""King of the Bastards""]"	Brian Keene [<EMPTY>] | Steven L. Shrewsbury [<EMPTY>] | Steven Shrewsbury [<EMPTY>]			
/works/OL11696840W	The farmhouse	Helen Reilly	1947	45439323	BOOK_FULL		2014	"[""The Farmhouse""]"	Rishi [<EMPTY>]			
/works/OL117003W	Letters from Egypt	Duff Gordon, Lucie	1902	27501475	BOOK_FULL		2010	"[""Letters from Egypt""]"	Lady Lucie Duff Gordon [<EMPTY>]			
/works/OL117019W	A London story	Buchanan, George	1935	18986267	WORK_FULL	A London Story	2012	"[""A London Story""]"	Jack Lennard [<EMPTY>]			
/works/OL1175337W	The quest of the Holy Grail	Jessie Laidlay Weston	1913	222463	BOOK_FULL	Queste del Saint Graal	1230	"[""The Quest of the Holy Grail""]"	Anonymous [<EMPTY>] | Pauline Matarasso [Translator]			
/works/OL11759526W	West of the West	A. Ritchie Robson	1900	6508796	BOOK_FULL	West of the West: Dreamers, Believers, Builders, and Killers in the Golden State	2009	"[""West Of The West"", ""West of the West: Dreamers, Believers, Builders, and Killers in the Golden State""]"	Mark Arax [<EMPTY>]			
/works/OL1176863W	Sweepers	Charlton Waine	1941	22479	WORK_FULL	Sweepers	1997	"[""Sweepers""]"	Dick Hill [Read by] | P.T. Deutermann [<EMPTY>]			
/works/OL118407W	Onesimus	Edwin Abbott Abbott	1882	10742589	BOOK_FULL		1980	"[""Onesimus""]"	Lance Webb [<EMPTY>]			
/works/OL1187682W	Modern Fiction	Herbert Joseph Muller	1937	53414592	BOOK_FULL		1925	"[""Modern Fiction""]"	Virginia Woolf [<EMPTY>]			
/works/OL11888695W	Her son's wife	Dorothy Canfield	1926	1362385	BOOK_FULL	Her Son's Wife (Virago Modern Classics)	1926	"[""Her Son's Wife""]"	Dorothy Canfield Fisher [<EMPTY>]			
/works/OL11892834W	Uncharted seas	Eric Ward	1937	3039233	WORK_FULL	Uncharted Seas	1938	[]	Dennis Wheatley [<EMPTY>]			
/works/OL11898862W	On secret service	William Nelson Taft	1921	497064	WORK_FULL	On Secret Service	2000	"[""On Secret Service""]"	John Jakes [<EMPTY>]			
/works/OL1191020W	The great Mogul	Payne, Robert	1950	40084494	BOOK_FULL		2013	"[""The Great Mogul""]"	Rajeev Jacob [<EMPTY>]			
/works/OL11944W	The bride's house	Dawn Powell	1929	14588328	WORK_FULL	The Bride's House	2011	"[""The Bride's House""]"	Nicole Poole [Narrator] | Sandra Dallas [<EMPTY>]			
/works/OL1195459W	Three tales	Frank O'Connor	1941	1446318	BOOK_FULL	Trois contes: Un coeur simple; La Legende de Saint-Julien l'Hospitalier; Herodias	1877	"[""Three Tales"", ""Three Tales: A Simple Heart / The Legend of Saint Julian the Hospitaller / Herodias""]"	A.J. Krailsheimer [Translator] | Arthur McDowall [Translation] | Asim Bezirci [Translator] | Eugenia Scarpellini [Translator] | Flaubert Gustav Flaubert [<EMPTY>] | Geoffrey Wall [Editor, Introduction] | Giovanni Giudici [Preface] | Giovanni Raboni [translator] | Gustave Flaubert [<EMPTY>] | Howard Curtis [Translator] | Le Hong Sam [Translator] | Margaret Drabble [Foreword] | Milton Hatoum [Translator] | Peter Michael Wetherill [<EMPTY>] | Phung Ngoc Kien [Translator] | Robert Baldick [Translator] | Roberta Maccagnani [Translator] | Roger Whitehouse [Translator] | Samuel Silvestre de Sacy [<EMPTY>] | Samuel Titan Jr. [Translator]			
/works/OL1196382W	The Case of the Abominable Snowman	C. Day Lewis	1941	1801646	WORK_FULL	The Case of the Abominable Snowman	1941	"[""The Case of the Abominable Snowman""]"	Nicholas Blake [<EMPTY>]			
/works/OL1196407W	The smiler with the knife	C. Day Lewis	1939	1801654	WORK_FULL	The Smiler with the Knife	1939	[]	Nicholas Blake [<EMPTY>]			
/works/OL1196409W	Thou Shell of Death	C. Day Lewis	1936	1801658	WORK_FULL	Thou Shell of Death	1936	[]	Nicholas Blake [<EMPTY>]			
/works/OL1196426W	Minute for murder	C. Day Lewis	1947	701685	WORK_FULL	Minute for Murder	1947	"[""Minute for Murder""]"	Nicholas Blake [<EMPTY>]			
/works/OL1197099W	Bachelor-of arts	Erskine, John	1934	1423842	WORK_FULL	Bachelor of Arts	1937	[]	Graham Greene [Introduction] | Graham Greene [Introduction by] | R.K. Narayan [<EMPTY>]			
/works/OL1197883W	The little grey men	"""BB,"""	1949	81700	WORK_FULL	The Little Grey Men	1942	"[""The Little Grey Men"", ""The Little Grey Men: A Story For The Young In Heart""]"	B.B. [<EMPTY>] | Denys Watkins-Pitchford [Illustrator] | Julie Andrews Edwards [Introduction]			
/works/OL1198310W	The silence of the sea =	Jean Bruller	1944	18681469	BOOK_FULL	Brakid	2011	"[""The Silence of the Sea"", ""The Silence of the Sea: A Thriller"", ""The Silence of the Sea: A Thriller (Þóra guðmundsdóttir, #6)""]"	Christiane Marx [Narrator] | Tiril Myklebost [Translator] | Victoria Cribb [Translator] | Yrsa Sigurdardottir [<EMPTY>]			
/works/OL1198697W	Charlemagne and Roland	Ronald N. Walpole	1944	3486566	BOOK_FULL	Charlemagne and Roland (Dark Ages Trilogy)	2009	"[""Charlemagne And Roland: A Novel"", ""Charlemagne and Roland""]"	Allan Massie [<EMPTY>]			
/works/OL120216W	The seashore book	E. Boyd Smith	1912	2998513	WORK_FULL	The Seashore Book	1992	"[""The Seashore Book""]"	Charlotte Zolotow [<EMPTY>] | Wendell Minor [Contributor] | Wendell Minor [Illustrator]			
/works/OL1202191W	The ghosts' high noon	Carolyn Wells	1930	915168	WORK_FULL	The Ghosts' High Noon	1969	"[""The Ghosts' High Noon""]"	John Dickson Carr [<EMPTY>]			
/works/OL1204925W	The historical novel	Butterfield, Herbert	1924	6059515	WORK_FULL	The historical novel		"[""The Historical Novel""]"	George Saintsbury [<EMPTY>]			
/works/OL1206495W	Elders and betters	I. Compton-Burnett	1944	1467469	WORK_FULL	Elders and Betters	1995	"[""Elders And Betters""]"	Quentin Bell [<EMPTY>]			
/works/OL1208452W	Wild river	Anna Louise Strong	1943	6546777	WORK_FULL	Wild River	2009	"[""Wild River""]"	P.J. Petersen [<EMPTY>]			
/works/OL121037W	Money for love	Herbst, Josephine	1929	48998333	BOOK_FULL			"[""Money for Love""]"	Peter S. Berman [<EMPTY>]			
/works/OL12107549W	Mr. Lincoln's wife	Polly Anne Colver Graff	1943	3013619	WORK_FULL	Mr. Lincoln's Wife	1943	"[""Mr. Lincoln's Wife""]"	Anne Colver [<EMPTY>]			
/works/OL121228W	Autobiography of Benjamin Franklin	Thornton W. Burgess	1916	598905	BOOK_FULL	an introduction and notes	1791	"[""AUTOBIOGRAPHY OF BENJAMIN FRANKLIN"", ""Autobiography Of Benjamin Franklin"", ""Autobiography of Benjamin Franklin"", ""Autobiography of Benjamin Franklin.""]"	Andrew Trees [Introduction] | Benjamin Franklin [<EMPTY>] | Benjamin Franklin [Author] | Carl Van Doren [Introduction] | Charles William Eliot [Editor] | E. Boyd Smith [Illustrator] | Edmund S. Morgan [Foreword by] | Frank Woodworth Pine [Editor] | Gary Gilberd [Narrator] | Grover Gardner [Narrator] | Helen C. Boatfield [Editor] | Helene H. Fineman [Editor] | Jared Sparks [Editor] | John Bigelow [<EMPTY>] | Leonard W. Labaree [Editor] | Lewis Leary [Introduction] | Mark Skousen [<EMPTY>] | Mark Skousen [Editor] | Michael      Edwards [Narrator] | Peter Conn [Editor] | Ralph L. Ketcham [Editor] | Taller del Exito [Translator] | W. MacDonald [editor] | Walter Costello [Narrator] | Walter Costello [Read by]			
/works/OL12141196W	Swamp water	Vereen Bell	1941	26173816	BOOK_FULL		2013	"[""Swamp Water""]"	Michael Martchenko [Illustrator] | Robert Munsch [<EMPTY>]			
/works/OL1215556W	A short history of Germany	S. H. Steinberg	1944	9655089	BOOK_FULL		2006	"[""A Short History of Germany""]"	Mary Platt Parmele [<EMPTY>]			
/works/OL12186140W	Alkibiades	Charles Hamilton Bromby	1905	1120157	WORK_FULL	Alkibiades	-300	[]	Plato [<EMPTY>]			
/works/OL12199170W	The Carolinians	Annie L. Sloan	1904	3193299	WORK_FULL	The Carolinians	1959	"[""The Carolinians: a Novel of Love and War""]"	Jane Barry [<EMPTY>]			
/works/OL1228196W	The sacred river	L. A. G. Strong	1949	24801680	BOOK_FULL		2013	"[""The Sacred River""]"	Wendy Wallace [<EMPTY>]			
/works/OL122861W	It looks like this	Irma E. Webber	1949	44385333	WORK_FULL	It Looks Like This	2016	"[""It Looks Like This""]"	Rafi Mittlefehldt [<EMPTY>]			
/works/OL1230464W	Tristram	Kendon, Frank.	1934	3321690	WORK_FULL	Tristram	1927	"[""Tristram""]"	Edwin Arlington Robinson [<EMPTY>]			
/works/OL12313613W	On wings of destiny	Victoria Lopez de Araneta	1940	1092580	WORK_FULL	On Wings of Destiny	1992	"[""On Wings of Destiny""]"	Ching Yun Bezine [<EMPTY>]			
/works/OL12330859W	Next year	Harry Pick	1928	54428390	BOOK_FULL			"[""Next Year""]"	Gary Kelley [Illustrations] | Ruth Vander Zee [<EMPTY>]			
/works/OL1236292W	My lady Pocahontas	Cooke, John Esten	1885	1685575	WORK_FULL	My Lady, Pocahontas	2006	"[""My Lady Pocahontas""]"	Kathleen V. Kudlinski [<EMPTY>]			
/works/OL1236820W	The most beautiful thing in the world	Swift, Fletcher Harper	1905	42308625	BOOK_FULL		2014	"[""The Most Beautiful Thing in the World""]"	Darnell Lamont Walker [<EMPTY>] | Justin Leveque [Illustrator]			
/works/OL123816W	Raintree County	Ross Lockridge	1948	249300	WORK_FULL	Raintree County	1948	"[""Raintree County""]"	Herman Wouk [Foreword] | Ross Lockridge Jr. [<EMPTY>]			
/works/OL1238544W	Death of an Author	Cecil John Charles Street	1937	491542	WORK_FULL	Death of an Author	1947	[]	John Rhode [<EMPTY>]			
/works/OL12460671W	Spirit fire	Lereine Ballantyne	1932	6173473	WORK_FULL	Spirit Fire	2005	[]	Glen R. Stott [<EMPTY>]			
/works/OL12484288W	The golden queen	Edward A. Sloane	1882	325549	WORK_FULL	The Golden Queen	1994	[]	Dave Wolverton [<EMPTY>] | David Farland [<EMPTY>]			
/works/OL1252065W	The heart of the wild	S. L. Bensusan	1908	22290440	BOOK_FULL		2012	"[""The Heart of the Wild""]"	Francesco Nepitello [<EMPTY>] | Gareth Ryder-Hanrahan [<EMPTY>]			
/works/OL1262018W	Gin and bitters	Jane Lane	1945	55470017	BOOK_FULL			"[""Gin and Bitters""]"	John Gray [<EMPTY>]			
/works/OL12627W	The Secret Valley	Clyde Robert Bulla	1949	7024527	BOOK_FULL		2009	"[""The Secret Valley""]"	Dudley Wynne [Illustrator] | Trevor Bolton [<EMPTY>] | Val Biro [Illustrator]			
/works/OL12844W	The Bedside Book of Famous British Stories	Cerf, Bennett	1940	5429091	WORK_FULL	The Bedside Book of Famous British Stories	1940	"[""The Bedside Book of Famous British Stories""]"	Various [<EMPTY>]			
/works/OL12918615W	Pine Lake	Millie Magwood	1901	55986495	BOOK_FULL			"[""Pine Lake""]"	Amanda Stevens [<EMPTY>]			
/works/OL1294478W	Young hearts	David Malets	1950	41255752	BOOK_FULL			"[""Young Hearts""]"	Nick  Sweet [<EMPTY>]			
/works/OL1295622W	Rue Notre-Dame	Daniel Pezeril	1950	1761740	WORK_FULL	Rue Notre-Dame	2006	[]	Michel David [<EMPTY>]			
/works/OL13049709W	The king's arrow	H. A. Cody	1922	624769	WORK_FULL	The King's Arrow	2008	"[""The King's Arrow""]"	Michael Cadnum [<EMPTY>]			
/works/OL1333815W	Clerical error	C. E. Vulliamy	1932	40773741	BOOK_FULL		2014	"[""Clerical Error""]"	Robert Bevan [<EMPTY>]			
/works/OL1344552W	Ditte, daughter of Man	Martin Andersen Nexø	1921	49543967	BOOK_FULL			"[""Ditte, Daughter of Man""]"	Arthur G. Chater [<EMPTY>] | Martin Andersen Nexo [<EMPTY>] | Richard Thirsk [<EMPTY>]			
/works/OL1347392W	Some flowers	Sackville-West, V.	1937	1801875	WORK_FULL	Some Flowers	1996	"[""Some Flowers""]"	Vita Sackville-West [<EMPTY>]			
/works/OL136128W	Trips to the Moon	Lucian	1887	3593172	BOOK_FULL	Alethe diegemata	150	"[""Trips to the Moon""]"	Alexandre Camanho [Illustrator] | Aubrey Beardsley [Illustrator] | Carlos Jose Gama [Illustrator] | David Lear [Editor] | Demetres Kalokures [Translator] | Francis Hickes [Translator] | Gianni Toti [contributor] | Gustavo Piqueira [Conception and Translation] | J.B. Clark [Illustrator] | Jaca [Illustrator] | Loukianos o Samosateus [<EMPTY>] | Lucian of Samosata [<EMPTY>] | Thomas Francklin [Translation] | Ugo Montanari [Translator] | William Strang [Illustrator]			
/works/OL13718395W	Mrs. May	Thomas Le Breton	1922	24661745	BOOK_FULL		2013	"[""Mrs May""]"	David Pick [<EMPTY>]			
/works/OL137351W	The truce of God	Mary Roberts Rinehart	1920	293690	WORK_FULL	The Truce Of God	1982	"[""The Truce of God"", ""The Truce of God: Peacemaking in Troubled Times""]"	Robert Cantuar [<EMPTY>] | Rowan Williams [<EMPTY>]			
/works/OL13738769W	Schoolgirl	Carman Barnes	1929	17468674	BOOK_FULL	Nu Sheng Tu	1939	"[""Schoolgirl""]"	Adam L. Kern [Preface] | Allison Markin Powell [Translator] | Hoang Long [Translator] | Hoang Long [translator] | Osamu Dazai [<EMPTY>] | Rachael Hutchinson [Foreword]			
/works/OL13788283W	Can such things be?	William Gleeson	1915	1232123	BOOK_FULL	Can Such Things Be? (Wordsworth American Classics)	1893	"[""Can Such Things Be?""]"	Ambrose Bierce [<EMPTY>]			
/works/OL13788284W	Vice and virtue	William Gleeson	1913	16205902	BOOK_FULL		2011	"[""Vice and Virtue""]"	Veronica Bennett [<EMPTY>]			
/works/OL13791871W	The light heart	Hewlett, Maurice Henry	1920	343514	WORK_FULL	The Light Heart	1947	[]	Elswyth Thane [<EMPTY>]			
/works/OL1395812W	Ferdinand And Isabella	Kesten, Hermann	1946	48292007	BOOK_FULL			"[""Ferdinand and Isabella""]"	Malveena McKendrick [<EMPTY>]			
/works/OL142081W	Wolfram von Eschenbach	Rachbauer, Mary Aloysia	1934	17129761	BOOK_FULL		1833	"[""Wolfram von Eschenbach""]"	Karl Lachmann [Editor] | Wolfram von Eschenbach [<EMPTY>]			
/works/OL1442138W	Inhale & exhale	Saroyan, William	1936	24089724	WORK_FULL	Inhale Exhale	2013	"[""Inhale, Exhale""]"	Sarah M. Ross [<EMPTY>]			
/works/OL1458036W	Bras de Fer	Louis Gabriel-Robinet	1945	21879203	BOOK_FULL		2012	"[""Bras de fer""]"	Jerome Bourgine [<EMPTY>]			
/works/OL1483324W	No resting place	Niall, Ian.	1948	5991308	WORK_FULL	No Resting Place	1989	"[""No Resting Place""]"	William Humphrey [<EMPTY>]			
/works/OL14848044W	You can't escape	Faith Baldwin	1943	42295341	WORK_FULL	You Can't Escape	2015	"[""You Can't Escape""]"	Nancy Bush [<EMPTY>]			
/works/OL14848054W	The Office Wife	Faith Baldwin	1931	42370457	BOOK_FULL		2014	"[""The Office Wife""]"	Mimi Wilde [<EMPTY>]			
/works/OL14848758W	The thunderer	Frederick Schiller Faust	1933	47193050	BOOK_FULL			"[""The Thunderer""]"	E. Barrington [<EMPTY>]			
/works/OL14848908W	Marbleface	Frederick Schiller Faust	1939	4472498	WORK_FULL	Marbleface	1977	"[""Marbleface""]"	Max Brand [<EMPTY>]			
