work_id	htid_count	oclc_variants	title_htrc	date_htrc	prob80_max	englishpct_max	htids
OL16317645W	1	1	Boy's book of the army	1907	0.86	0.999	uc2.ark+=13960=t1xd0tp3x
OL16317917W	1	1	The Brighton boys in the Argonne Forest	1920	0.83	1.0	nyp.33433082532064
OL16318110W	1	1	The broncho rider boys along the border	1914	0.89	1.0	nyp.33433082303110
OL16324748W	1	1	A Colorado colonel and other sketches	1901	0.84	1.0	uc1.b3687479
OL16326006W	2	1	Eleven possible cases	1891	0.88	1.0	uc1.$b382267|uc2.ark+=13960=t2b856p2h
OL16326522W	1	1	Skipper Worse	1885	0.8	0.998	mdp.39015030026887
OL163267W	2	1	Apron-strings	1917	0.84	1.0	nyp.33433076068943|uc2.ark+=13960=t7br8r556
OL16327071W	1	1	Fairview boys at Light-house Cove, or, Carried out to sea	1914	0.86	1.0	nyp.33433082304282
OL16327086W	1	1	Fairview boys at Camp Mystery, or, The old hermit and his secret	1914	0.87	1.0	nyp.33433082304274
OL163273W	2	2	The poor little rich girl	1913	0.84	1.0	uc2.ark+=13960=t2d797s9f|uva.x004614893
OL16329054W	1	1	If I were the king	1911	0.81	0.997	nyp.33433082347505
OL16329353W	1	1	The invasion of France in 1814;	1900	0.9	1.0	njp.32101067522985
OL16329802W	3	1	Library of the world's best mystery and detective stories	1908	0.83	1.0	wu.89004183901|wu.89004183935|wu.89004183943
OL16330055W	2	1	Loveday's history	1884	0.89	0.999	uc1.b251221|uc2.ark+=13960=t1fj2cw6g
OL16332353W	1	1	The river motor boat boys on the Mississippi, or, On the trail to the gulf	1913	0.89	1.0	nyp.33433082304100
OL16332378W	1	1	The river motor boat boys on the St. Lawrence, or, The lost channel	1913	0.89	1.0	nyp.33433082304092
OL1633253W	3	1	The secret of the Australian desert	1896	0.75	1.0	mdp.39015078569608|uc1.b249741|uc2.ark+=13960=t0bv7b859
OL16332842W	1	1	The short-story;	1907	0.8	1.0	mdp.39015030995941
OL16333153W	2	1	Stories from English history	1897	0.86	0.999	uc1.b54689|uc2.ark+=13960=t0wp9w24r
OL16333415W	1	1	The tale of Jolly Robin	1917	0.84	0.999	nyp.33433082524566
OL16333421W	1	1	The tale of Solomon Owl	1917	0.81	1.0	nyp.33433082524863
OL16333428W	1	1	The tale of Buster Bumblebee	1918	0.87	0.998	nyp.33433082524848
OL16333640W	1	1	The totem of Black Hawk	1914	0.83	1.0	uiuo.ark+=13960=t5r787x3w
OL16420066W	1	1	On fortune's road	1902	0.88	1.0	nyp.33433076051063
OL16446473W	1	1	A book of short stories;	1918	0.6	1.0	uva.x030797255
OL16459277W	1	1	'A439'	1900	0.79	1.0	nyp.33433082269550
OL164631W	1	1	Confessions of a Macedonian bandit	1909	0.79	1.0	njp.32101041610765
OL16466944W	20	1	Short story classics (American)	1905	0.88	1.0	mdp.39015057226451|mdp.39015057226592|mdp.39015057226600|mdp.39015057226618|mdp.39015057226626|nyp.33433082295043|nyp.33433082295050|nyp.33433082295068|nyp.33433082295282|nyp.33433082295290|uc1.b3037983|uc1.b3037984|uc1.b3037985|uc1.b3037986|uc1.b3037987|uc1.b3335535|uc1.b3335536|uc1.b3335537|uc1.b3335538|uc1.b3335539
OL1654057W	1	1	The conscript; a story of the French war of 1813	1898	0.74	1.0	uc2.ark+=13960=t5h99247b
OL1654074W	1	1	"The plébiscite, or, A miller's story of the war, by one of the 7,500,000 who voted ""Yes"""	1898	0.71	1.0	uc2.ark+=13960=t41r70w1k
OL1654083W	1	1	Madame Thérèse; or, The volunteers of '92;	1898	0.89	1.0	mdp.39015065817036
OL1654085W	2	1	The plébiscite;	1901	0.6	1.0	mdp.39015028987702|uc2.ark+=13960=t1cj88x3w
OL1654087W	1	1	The blockade of Phalsburg;	1898	0.83	1.0	uc2.ark+=13960=t55d8r653
OL1654089W	2	1	The plébiscite or, a miller's story of the war	1911	0.7	1.0	uc2.ark+=13960=t38051603|uva.x001213251
OL16550979W	1	1	The little lame prince and his traveling cloak	1900	0.79	0.999	nc01.ark+=13960=t2c83cq13
OL1656798W	3	1	Valentin, and Number seventeen	1895	0.81	1.0	nyp.33433074866983|uc1.b3326175|uc2.ark+=13960=t78s4tj8m
OL16579074W	1	1	Diddie, Dumps, and Tot, or, Plantation child-life	1882	0.88	0.992	nc01.ark+=13960=t1ng5vd88
OL16579081W	2	1	Camp mates in Michigan	1913	0.89	1.0	mdp.39015071616127|nc01.ark+=13960=t4gm99h1s
OL16581810W	1	1	The wind in the willows	1913	0.89	1.0	nc01.ark+=13960=t1ng5r868
OL16583913W	1	1	The black horse	1908	0.85	1.0	nc01.ark+=13960=t3bz7954x
OL16583930W	1	1	Robinson Crusoe, in words of one syllable	1900	0.81	0.999	nc01.ark+=13960=t16m4bv9b
OL16583951W	1	1	Heroes every child should know	1907	0.55	1.0	nc01.ark+=13960=t9v134v87
OL16583952W	1	1	Masterman ready	1909	0.88	1.0	nc01.ark+=13960=t0ns1vn8q
OL16583990W	1	1	Strange stories of the Civil War	1907	0.75	1.0	nc01.ark+=13960=t9z047j11
OL16612723W	1	1	Wild roses;	1916	0.88	1.0	njp.32101068177037
OL16621178W	1	1	The perfect tribute	1912	0.56	1.0	mdp.39015063739828
OL16621180W	1	1	The perfect tribute	1914	0.59	1.0	mdp.39015006949914
OL16621196W	1	1	The counsel assigned	1914	0.68	0.999	nyp.33433082174537
OL16632418W	2	1	Under MacArthur in Luzon	1901	0.89	1.0	nc01.ark+=13960=t5gb3777h|nyp.33433082180591
OL16632419W	1	1	On to Pekin, or, Old glory in China	1900	0.75	1.0	nc01.ark+=13960=t8sb56w4j
OL16648956W	1	1	In the boyhood of Lincoln;	1893	0.7	1.0	njp.32101068175148
OL16657207W	2	1	A girl of the Limberlost	1909	0.89	1.0	mdp.39015080461604|nc01.ark+=13960=t8md02q6v
OL16659081W	1	1	On the wing of occasions	1904	0.88	1.0	uc2.ark+=13960=t3028s344
OL166765W	2	2	The privateersman	1888	0.88	1.0	uc2.ark+=13960=t6930qc0w|uc2.ark+=13960=t4sj1c32s
OL16691576W	1	1	The revelation in the mountain	1909	0.73	1.0	wu.89077009413
OL166968W	2	1	Injury and insult	1887	0.89	1.0	uc1.b319108|uc2.ark+=13960=t2k64fx6k
OL166970W	3	2	The house of the dead;	1915	0.81	1.0	mdp.39015005579415|njp.32101067866705|nyp.33433073355640
OL166973W	4	3	The idiot	1887	0.9	1.0	nyp.33433078795170|inu.30000093654642|uva.x000029753|uva.x000535907
OL16727287W	2	1	According to orders	1919	0.86	1.0	nyp.33433074920616|uc2.ark+=13960=t7sn04r79
OL16730348W	2	1	Adventures with Indians	1908	0.82	0.999	nyp.33433044126138|uc2.ark+=13960=t2v40kz40
OL16730786W	1	1	The aliens	1886	0.9	1.0	uc2.ark+=13960=t3707x19d
OL16730924W	1	1	A man for the ages	1919	0.89	1.0	mdp.49015000507567
OL16732368W	1	1	An adventure with the Apaches	1901	0.84	1.0	nyp.33433075806764
OL16732594W	1	1	Aristocracy	1888	0.79	0.999	uc2.ark+=13960=t2t43jx3g
OL16732996W	1	1	Atlantic narratives;	1918	0.82	1.0	uc2.ark+=13960=t6b27r33s
OL16733430W	1	1	Barbara's heritage;	1899	0.89	1.0	uc2.ark+=13960=t41r6pt22
OL16733540W	1	1	Battlewrack	1917	0.8	1.0	uc2.ark+=13960=t9n29t025
OL16736996W	1	1	Chattanooga	1891	0.81	1.0	uc2.ark+=13960=t09w0960z
OL16737101W	2	1	Chickamauga	1892	0.89	1.0	nc01.ark+=13960=t12n5xc64|njp.32101065839761
OL16739365W	1	1	The days of Mohammed	1897	0.89	1.0	uc2.ark+=13960=t3513vb6c
OL16741477W	1	1	Colonel Carter of Cartersville	1897	0.88	1.0	nnc1.1002222680
OL16741491W	1	1	Colonial Days	1881	0.9	1.0	uc2.ark+=13960=t6tx35q19
OL16741553W	1	1	Columbus and Beatriz	1892	0.89	0.999	loc.ark+=13960=t3029783n
OL16742887W	1	1	Cossack fairy tales and folk-tales	1894	0.83	1.0	uc2.ark+=13960=t1jh3f42g
OL16743313W	2	1	Cuentos de California	1904	0.86	1.0	nyp.33433082295498|uc2.ark+=13960=t0tq66b73
OL16744617W	3	1	A desperate character, etc	1920	0.83	1.0	mdp.39015009377626|uc1.b3961984|uc2.ark+=13960=t8df6wg6d
OL16745436W	1	1	The disappearance syndicate and Senator Stanley's story. [Also, Napoleon Wolff and his newspaper of the future]	1894	0.88	0.999	uc2.ark+=13960=t89g5tb2w
OL16745700W	2	1	Dodo wonders--	1921	0.84	1.0	njp.32101064787714|uc2.ark+=13960=t3125vp2s
OL16745862W	2	1	The dragon's daughter	1912	0.88	1.0	mdp.39015030719226|uc2.ark+=13960=t5s757j4m
OL16747001W	2	1	Emma McChesney & co	1915	0.89	1.0	mdp.39015002725631|uva.x001423204
OL16747253W	5	1	The English novel before the nineteenth century;	1915	0.73	1.0	loc.ark+=13960=t9086tn4p|mdp.39015032397880|mdp.39015059374945|mdp.39015063799335|uc2.ark+=13960=t6pz57z14
OL16748373W	2	1	The Eyrie	1905	0.62	0.991	nc01.ark+=13960=t82j6gg2f|nyp.33433076059470
OL16749213W	2	1	The first lady in the land; or, When Dolly Todd took boarders	1912	0.89	1.0	nyp.33433074843172|uc2.ark+=13960=t8nc5v68g
OL16749609W	2	1	The forge of Clohogue	1912	0.89	1.0	uc1.b3326498|uc2.ark+=13960=t50g3rq4k
OL16749989W	1	1	The friar of Wittenberg	1914	0.82	1.0	nnc1.cr61143707
OL16751595W	1	1	The Great push	1917	0.79	0.999	wu.89100114016
OL16752717W	2	1	The heritage of unrest	1901	0.89	1.0	nyp.33433076054042|uc2.ark+=13960=t18k7584n
OL16752718W	1	1	The heritage of unrest	1901	0.89	1.0	uc2.ark+=13960=t1fj2bc4c
OL16752826W	1	1	The hidden treasure of Rasmola	1920	0.74	1.0	loc.ark+=13960=t9474zm03
OL16752874W	1	1	The highroad	1904	0.83	1.0	uc2.ark+=13960=t3513v97d
OL16755823W	2	1	In the brave days of old	1898	0.83	0.998	uc2.ark+=13960=t43r0rk61|wu.89098028426
OL16755873W	2	1	In the days of Jefferson	1900	0.88	1.0	ncs1.ark+=13960=t49p3pq3v|njp.32101068175155
OL16755877W	2	1	In the days of St. Clair;	1902	0.9	1.0	nyp.33433076023393|uc2.ark+=13960=t5gb2092q
OL16756433W	3	1	In the ring	1886	0.9	1.0	uiuo.ark+=13960=t2988w55b|uiuo.ark+=13960=t5q81zg6k|uiuo.ark+=13960=t8v98sn3c
OL16756670W	1	1	Into the night	1909	0.89	0.997	nyp.33433076089881
OL16757131W	1	1	Jack North's treasure hunt	1907	0.89	1.0	nyp.33433082284732
OL16757497W	1	1	John Van Buren, politician;	1905	0.87	1.0	uc2.ark+=13960=t4sj1rz2j
OL16757881W	1	1	A Kentucky cardinal, and Aftermath	1900	0.75	0.999	njp.32101067627339
OL16757995W	1	1	King or knave, which wins?	1899	0.89	1.0	uc2.ark+=13960=t6k06zv37
OL16758586W	2	1	The land of strong men	1919	0.89	1.0	njp.32101068166105|uc2.ark+=13960=t4sj1c83h
OL16760167W	1	1	Letters of a V.A.D	1918	0.85	1.0	uc2.ark+=13960=t6d21wp4w
OL16761079W	3	1	A Lincoln conscript	1909	0.89	1.0	uc1.b3578698|uc2.ark+=13960=t7cr5p96t|uiuo.ark+=13960=t6154mx0j
OL16761384W	3	1	A little garrison;	1904	0.81	1.0	mdp.39015030173994|nyp.33433075738173|uc2.ark+=13960=t1ng4j37n
OL16763806W	2	1	Miss Amerikanka;	1918	0.64	1.0	nyp.33433076069404|uc2.ark+=13960=t5cc0wp8z
OL16764115W	2	1	The monk's pardon	1883	0.88	1.0	nyp.33433075815401|uc2.ark+=13960=t3610xk51
OL16764674W	1	1	A Muslim Sir Galahad	1913	0.77	0.999	nyp.33433074851985
OL16764800W	3	1	Mystic romances of the blue and the grey	1883	0.89	1.0	nc01.ark+=13960=t6g16kt1p|njp.32101067629996|nyp.33433081936290
OL16765821W	1	1	No rose without a thorn and other tales	1886	0.89	1.0	nyp.33433074909635
OL16773461W	1	1	The padre's little caretaker	1913	0.72	0.998	uc2.ark+=13960=fk9d50gk46
OL16775603W	3	1	Potash & Perlmutter;	1911	0.9	1.0	mdp.39015063928066|nyp.33433074864939|uc2.ark+=13960=t5n875k05
OL16777155W	1	1	The queen's man;	1905	0.89	1.0	nyp.33433075771885
OL16778933W	2	1	Rex's adventures among the Olympics	1903	0.86	1.0	uc1.b3326412|uc2.ark+=13960=t43r0zh0q
OL16781920W	3	1	The son of a star	1888	0.89	1.0	uc2.ark+=13960=t0ft8jq05|uc2.ark+=13960=t23b61k3g|uc2.ark+=13960=t2d799m15
OL16781921W	3	1	The son of a star	1888	0.89	1.0	uiuo.ark+=13960=t05x2z05d|uiuo.ark+=13960=t2988vc44|uiuo.ark+=13960=t2r50801p
OL16782617W	3	1	Stanfield Hall	1888	0.9	1.0	uiuo.ark+=13960=t3tt58n02|uiuo.ark+=13960=t6k07r268|uiuo.ark+=13960=t97664r09
OL16782967W	1	1	Stories by English authors;	1896	0.88	0.998	uc2.ark+=13960=t2t43kn58
OL16782986W	1	1	Stories of comedy	1875	0.89	1.0	uc2.ark+=13960=t39020z73
OL16782987W	1	1	Stories of fortune	1875	0.87	0.999	uc2.ark+=13960=t9j38nd4g
OL16782988W	1	1	Stories of exile	1914	0.68	0.994	uc2.ark+=13960=t4rj4bc4r
OL16782990W	1	1	Stories of intellect	1874	0.72	1.0	uc2.ark+=13960=t1bk1817j
OL16782992W	1	1	Stories of Jesus the Christ	1919	0.72	1.0	uc2.ark+=13960=t7cr5t22d
OL16783001W	1	1	Stories of tragedy	1874	0.71	1.0	uc2.ark+=13960=t1jh3fd7g
OL16783161W	1	1	The strange adventures of a whale's tooth	1919	0.81	1.0	uc2.ark+=13960=t0dv1f87v
OL16784071W	2	1	Tales of wartime France	1918	0.85	1.0	njp.32101072366246|uc2.ark+=13960=t8gf0ph76
OL16785047W	1	1	Times of Gustaf Adolf	1883	0.77	1.0	uc2.ark+=13960=t5fb51x6z
OL16785152W	2	1	Tom Burton;	1888	0.89	1.0	nc01.ark+=13960=t1sf3cq18|nyp.33433076069651
OL16785219W	2	1	The torrents of spring, etc	1906	0.84	1.0	uc1.b3961997|uc2.ark+=13960=t0ks6tz55
OL16785483W	1	1	Travers	1907	0.88	1.0	nyp.33433074851613
OL16786466W	1	1	Twelve stories and a dream	1903	0.79	1.0	uc2.ark+=13960=t6zw1n353
OL16786708W	1	1	... Under the crown, American history;	1909	0.55	0.998	loc.ark+=13960=t3jw8sv85
OL16787810W	2	1	The ward of King Canute;	1903	0.89	1.0	mdp.39015065780507|uc2.ark+=13960=t6736nr6j
OL16788419W	3	1	The wild heart	1922	0.88	1.0	mdp.39015063096088|nyp.33433011006008|uc2.ark+=13960=t56d5qz66
OL16789041W	1	1	Yankee doodle Dixie;	1890	0.68	1.0	nc01.ark+=13960=t0jt08v8d
OL167911W	3	1	Gold, gold, in Cariboo: a story of adventure in British Columbia	1894	0.86	1.0	nyp.33433075766653|uc1.b3327559|uc2.ark+=13960=t9765kf5p
OL16792239W	1	1	Reminiscences of Isaac and Sukey, slaves of B.F. Moore, of Raleigh, N.C	1907	0.69	0.977	nc01.ark+=13960=t80k3kd0d
OL1681919W	2	1	Memoirs of the Countess Cosel	1902	0.83	1.0	mdp.39015074808711|uc2.ark+=13960=t3nv9c44t
OL1681990W	1	1	Count Brühl	1911	0.89	1.0	njp.32101067471506
OL1681992W	2	1	The Jew	1890	0.9	1.0	uc1.b598857|uc2.ark+=13960=t6542qj00
OL16825699W	1	1	Modern short-stories	1914	0.73	1.0	uc2.ark+=13960=t56d5sd7b
OL16849563W	1	1	The Merchant of Venice	1914	0.89	1.0	njp.32101049722091
OL16865487W	1	1	Little bronze playfellows;	1915	0.7	0.991	njp.32101063604688
OL16871401W	2	1	Solomon Crow's Christmas pockets	1896	0.81	1.0	uc1.b3550806|uc2.ark+=13960=t5t72hr96
OL16883326W	1	1	Oblomov	1915	0.82	1.0	mdp.39015004196716
OL16903042W	2	1	When wilderness was king;	1904	0.88	1.0	uc1.b3325469|uc2.ark+=13960=t5fb4xv5z
OL16907101W	1	1	Peg Woffington	1892	0.89	1.0	njp.32101068602042
OL16908159W	1	1	Cuba libre ;	1906	0.7	0.999	mdp.39015029064758
OL16909245W	1	1	The call from the past	1910	0.88	1.0	njp.32101065837294
OL16910568W	1	1	Under MacArthur in Luzon;	1901	0.89	1.0	mdp.39015035933517
OL17025443W	1	1	The scout	1890	0.89	1.0	uc1.b3327437
OL17028818W	2	1	Black Rock: a tale of the Selkirks	1900	0.89	1.0	nyp.33433074864129|uva.x030751423
OL17029009W	1	1	In the days of Washington;	1897	0.89	1.0	nyp.33433076089857
OL17031613W	1	1	Nora Creina	1892	0.84	1.0	nyp.33433074871280
OL17033111W	1	1	Red men and white	1895	0.82	0.999	uc1.b243707
OL17033660W	3	1	The book of Carlotta;	1911	0.88	1.0	mdp.39015060438556|nyp.33433074928924|uc2.ark+=13960=t40r9ng8w
OL171042W	1	1	The Harmons;	1917	0.88	1.0	uc2.ark+=13960=t6833ng45
OL171744W	1	1	Recollections of the old quarter	1902	0.8	0.999	njp.32101066459635
OL1718928W	2	2	Saddles and lariats;	1912	0.82	1.0	mdp.39015063945037|nnc1.1002193833
OL1718929W	1	1	A crooked trail;	1911	0.84	1.0	wu.89041983792
OL172196W	1	1	The flying Mercury	1910	0.87	1.0	nyp.33433076083769
OL17271458W	1	1	Men of iron	1919	0.89	1.0	nc01.ark+=13960=t8kd30p10
OL17292631W	1	1	A Klondike picnic	1898	0.85	0.999	uc1.31822038205597
OL17329689W	1	1	Shams	1899	0.65	1.0	nnc1.1002185130
OL17355921W	3	1	Adventures of Roger L'Estrange	1896	0.89	1.0	mdp.39015016798061|uc1.b282437|uc2.ark+=13960=fk9g44jb98
OL17362972W	1	1	Beautiful Joe	1898	0.89	1.0	mdp.39015036769316
OL17370044W	1	1	A Kent squire;	1900	0.89	1.0	nyp.33433074853254
OL17374399W	1	1	A burgher Quixote	1903	0.83	1.0	nyp.33433074940622
OL17420114W	1	1	The man in the jury box	1921	0.89	0.998	nyp.33433076054695
OL17437W	4	2	Finished	1917	0.89	1.0	uc2.ark+=13960=t3513xr34|mdp.39015028758483|uc1.b3322584|uc2.ark+=13960=t34172c51
OL17438W	1	1	The ancient Allan	1920	0.87	1.0	nyp.33433074850425
OL17445W	3	2	Child of storm	1913	0.89	1.0	mdp.39015036042912|uc1.b3322583|uc2.ark+=13960=t0rr1s80p
OL17454W	1	1	Pearl-maiden;	1903	0.86	0.999	nyp.33433074850110
OL17460W	2	2	Allan and the holy flower	1915	0.89	1.0	nyp.33433074850433|inu.32000000663122
OL17465W	2	1	Allan Quatermain	1887	0.78	1.0	uc1.b3322582|uc2.ark+=13960=t5n87bg3b
OL17477W	1	1	The spirit of Bambatse	1906	0.83	1.0	uc2.ark+=13960=t6tx3b05w
OL17479W	2	1	Benita	1906	0.88	1.0	nyp.33433074850417|uc2.ark+=13960=t4gm82j5w
OL17482W	1	1	Lysbeth;	1901	0.89	0.999	nyp.33433074850235
OL17492W	1	1	The yellow god, an idol of Africa	1909	0.83	1.0	uc2.ark+=13960=t14m95v3n
OL17497W	2	1	Beatrice	1890	0.88	1.0	njp.32101067633915|uc2.ark+=13960=t2w37rd2j
OL17499W	2	2	Doctor Therne	1898	0.88	0.999	uc2.ark+=13960=t6sx6939k|nyp.33433074850409
OL175035W	1	1	Q.E.D	1922	0.89	1.0	nyp.33433075768865
OL17506W	1	1	Morning Star	1910	0.88	1.0	nyp.33433074850128
OL17507W	2	2	The wanderer's necklace	1914	0.85	1.0	nyp.33433074862941|inu.32000000663320
OL17512W	2	1	Marie	1912	0.88	1.0	uc1.31158003843991|uc2.ark+=13960=t14m9426c
OL17514W	3	1	Dawn	1884	0.9	1.0	mdp.39015039648053|mdp.39015039648061|mdp.39015039648079
OL17517W	2	1	Swallow;	1899	0.9	1.0	nyp.33433074850342|uc2.ark+=13960=t43r0sr6p
OL17518W	5	2	When the world shook;	1919	0.89	1.0	mdp.39015063918653|nyp.33433074862974|uc1.$b408723|uc2.ark+=13960=t9z032g5m|uc2.ark+=13960=t04x58z7g
OL17523W	3	2	The brethren	1904	0.89	1.0	nyp.33433074850391|mdp.39015024655634|uc2.ark+=13960=t1fj29r2x
OL17524W	3	2	Moon of Israel	1918	0.88	1.0	mdp.39015063918604|nyp.33433074850466|uc2.ark+=13960=t48p5z71c
OL17532W	1	1	She and Allan	1921	0.89	0.999	nyp.33433074850367
OL17533W	1	1	The world's desire	1890	0.88	0.999	inu.32000000663387
OL176065W	1	1	Little novels	1887	0.86	1.0	uiuo.ark+=13960=t42r4j18j
OL176068W	6	1	The black robe	1881	0.89	1.0	mdp.39015031105581|mdp.39015031105599|mdp.39015031105607|uiuo.ark+=13960=t78s51d95|uiuo.ark+=13960=t8ff42s62|uiuo.ark+=13960=t8gf13p69
OL176075W	5	2	Jezebel's daughter	1880	0.89	1.0	uiuo.ark+=13960=t0gt5ww8k|uiuo.ark+=13960=t2x353998|uiuo.ark+=13960=t47p9953s|uc1.b4104334|uc2.ark+=13960=t9b56rb8t
OL176079W	9	2	Heart and science;	1883	0.9	1.0	uiuo.ark+=13960=t3611h84x|uiuo.ark+=13960=t3nv9xs20|uiuo.ark+=13960=t9j397c9v|mdp.39015063542123|mdp.39015063542131|mdp.39015063542149|uc1.b4104606|uc1.b4104607|uc1.b4104608
OL17619965W	1	1	"""A Marine, Sir!"""	1921	0.8	1.0	nyp.33433074811047
OL17629155W	1	1	The sword of the old frontier	1905	0.89	1.0	uva.x030805976
OL17639460W	1	1	The Birds' Christmas Carol	1893	0.84	1.0	mdp.39015058663801
OL17647099W	1	1	Hiram Golf's religion	1893	0.67	1.0	njp.32101068178613
OL17655511W	1	1	The right knock	1903	0.64	1.0	nyp.33433076091069
OL17673507W	3	2	A Tallahassee girl	1882	0.9	1.0	mdp.39015063964251|nyp.33433076080724|wu.89000839357
OL17679866W	2	1	The rose of old St. Louis	1904	0.81	1.0	uc1.b3548237|uc2.ark+=13960=t58c9sc66
OL17688914W	1	1	Their canoe trip	1889	0.87	1.0	nyp.33433076025885
OL176911W	1	1	The boy captive of the Texas Mier expedition	1909	0.7	0.999	uc2.ark+=13960=t2m61bx32
OL1769366W	2	1	Hindupore	1909	0.84	1.0	uc1.b3581566|uc2.ark+=13960=t5cc14c3s
OL1770434W	3	1	Hawaiian idylls of love and death	1908	0.62	1.0	inu.39000003100513|mdp.39015016373527|nyp.33433043829021
OL17705372W	1	1	With Joffre on the battle line	1915	0.88	0.999	uc2.ark+=13960=t08w3b13d
OL17706029W	3	1	The silent sea	1892	0.85	1.0	uiuo.ark+=13960=t06w9zb3j|uiuo.ark+=13960=t60585839|uiuo.ark+=13960=t7fr0gp03
OL1770772W	2	1	Kari	1922	0.8	1.0	mdp.39015066624936|uc2.ark+=13960=t4fn12212
OL1774376W	5	2	The heroine in bronze	1912	0.88	1.0	uc1.b3322221|uc2.ark+=13960=t2v40t75z|mdp.39015063739935|uc2.ark+=13960=t46q1sw7x|uc2.ark+=13960=t9m32p365
OL1774378W	3	1	Summer in Arcady;	1896	0.88	1.0	mdp.39015039343390|nyp.33433082171194|uc1.b248038
OL1774379W	2	1	Two gentlemen of Kentucky	1899	0.6	0.998	nyp.33433082171152|uc1.b286472
OL1774382W	3	1	The Kentucky warbler	1918	0.77	1.0	mdp.39015063739919|nyp.33433082171210|uc2.ark+=13960=t7zk56x55
OL1774384W	4	2	Flute and violin	1891	0.89	1.0	nyp.33433082168802|uc2.ark+=13960=t77s7jg0c|njp.32101063579955|uc2.ark+=13960=t79s1m79r
OL1774385W	4	2	Flute and violin, and other Kentucky tales and romances	1897	0.89	1.0	nyp.33433082168794|njp.32101063579971|nyp.33433082168810|uc2.ark+=13960=t3901zr07
OL1774388W	5	2	The bride of the mistletoe	1909	0.81	0.997	mdp.39015030843380|nyp.33433082173125|uc2.ark+=13960=t7br8nv2g|nyp.33433082173117|uc2.ark+=13960=t81j97z15
OL1774392W	3	1	The mettle of the pasture	1903	0.88	1.0	mdp.39015063739901|nyp.33433081638185|uc2.ark+=13960=t59c6t900
OL1774393W	5	4	The choir invisible	1897	0.89	1.0	mdp.39015063740164|nyp.33433082168851|nyp.33433082168836|mdp.39015063740057|njp.32101063579948
OL1774394W	4	4	A Kentucky cardinal	1895	0.75	1.0	mdp.39015030127974|nyp.33433082171251|nyp.33433082171244|mdp.39015030843422
OL177487W	1	1	Snow-blind	1921	0.88	1.0	nyp.33433074847728
OL177488W	4	2	The branding iron	1919	0.89	1.0	njp.32101066121037|nyp.33433074848510|uc2.ark+=13960=t6nz82j20|uc2.ark+=13960=t2z31rr69
OL17758792W	2	2	Freckles	1904	0.89	1.0	inu.32000011573245|mdp.39015080462586
OL17760245W	2	1	Shipmates in sunshine;	1904	0.77	1.0	coo.31924013526193|coo.31924061794974
OL17770630W	1	1	The raven;	1909	0.89	1.0	mdp.39015063980422
OL17773997W	1	1	Wolfine	1915	0.83	1.0	nyp.33433074795281
OL17775184W	1	1	Paul and Persis;	1883	0.87	1.0	nyp.33433074815428
OL17778233W	2	1	The house of Lynch	1919	0.84	1.0	mdp.39015063819265|nyp.33433074897350
OL17779796W	2	1	The garden of Allah	1904	0.84	1.0	coo.31924013625805|coo.31924064995495
OL17784429W	3	1	Marjorie Daw	1908	0.79	0.997	mdp.39015050030603|nyp.33433082170915|uc2.ark+=13960=t52f7kf2r
OL17789147W	1	1	Popular tales	1895	0.9	1.0	mdp.39015001612012
OL178512W	2	1	"""God wills it!"""	1901	0.78	1.0	nyp.33433074843354|uc2.ark+=13960=t7zk57m5j
OL178515W	1	1	Belshazzar	1902	0.79	0.999	uc2.ark+=13960=t6g15vp0b
OL17852137W	1	1	Captain Lucy and Lieutenant Bob	1920	0.89	1.0	nyp.33433082548045
OL1792834W	1	1	The patriot schoolmaster;	1894	0.86	1.0	mdp.39015004313964
OL1792851W	1	1	The wampum belt;	1896	0.61	1.0	njp.32101068175163
OL1792853W	1	1	Zigzag journeys in India; or, The antipodes of the Far East	1887	0.87	0.993	uva.x004726117
OL1792861W	1	1	A heroine of the wilderness;	1906	0.74	1.0	uiuo.ark+=13960=t6736nx0w
OL1792862W	2	1	In the days of Audubon	1901	0.55	1.0	uc1.b3321471|uc2.ark+=13960=t1hh6cn9k
OL1792864W	1	1	Lost in Nicaragua;	1898	0.53	0.998	uc2.ark+=13960=t3qv3g992
OL1792871W	1	1	The young McKinley;	1905	0.61	1.0	nyp.33433082344924
OL1792891W	2	1	Brother Jonathan	1903	0.76	1.0	mdp.39015063522992|uc2.ark+=13960=t2z31qb4j
OL1792894W	4	2	In the boyhood of Lincoln	1892	0.88	1.0	uc1.b3321472|uc2.ark+=13960=t8df6m219|uiuo.ark+=13960=t9h41s114|uva.x000855488
OL1792896W	1	1	The log school-house on the Columbia;	1890	0.66	1.0	uc2.ark+=13960=t06w97d3r
OL1793029W	1	1	To arms!	1898	0.89	0.999	nyp.33433074921010
OL1793060W	2	1	The grenadier;	1898	0.6	0.994	nyp.33433074832258|uc2.ark+=13960=t8rb6z43c
OL1793062W	1	1	Brinton Eliot	1902	0.87	0.999	uc2.ark+=13960=t8rb6xg3f
OL1793105W	3	2	Cape Cod folks	1881	0.89	1.0	mdp.39015027539991|njp.32101069166450|uc2.ark+=13960=t3kw5805g
OL1793143W	2	1	John Ingerfield	1894	0.89	1.0	mdp.39015011710061|uc2.ark+=13960=t83j3gn2v
OL1793153W	3	1	The observations of Henry	1901	0.81	1.0	mdp.39015047636884|nyp.33433074863873|uc2.ark+=13960=t9862j09j
