/works/OL102746W	1900	OL29497A	813.3|adult_readers|adventure_stories|american_adventure_stories|american_fiction_(fictional_works_by_one_author)|american_literature|american_sea_stories|classic_literature|classics|executions_and_executioners|executions_and_executioners--fiction|fiction|fiction_sea_stories|historical_fiction|impressment|impressment--fiction|large_type_books|literature|open_syllabus_project|ps2384_.b5_2016|sailors|sailors--fiction|sea_stories|ship_captains|ship_captains--fiction|study_and_teaching
/works/OL103118W	1946	OL24137A	american_fantasy_fiction|american_science_fiction|bildungsromans|boys|city_and_town_life|english_fiction|fiction|fiction_coming_of_age|illinois_fiction|science_fiction_american|translations_into_russian
/works/OL103128W	1901	OL24137A	american_fantasy_fiction|american_horror_stories|american_science_fiction|american_short_stories|children|english_short_stories|fiction|fiction_science_fiction_collections__anthologies|invasion|large_type_books|magic|nouvelles_américaines|prejudice|science_fiction|short_stories|space_colonies|space_flight|storytelling|tattooing
/works/OL103134W	1950	OL24137A	ameerika|american_science_fiction|bibliography|ciencia-ficción|drama|english_language_short_stories|ficción|fiction|fiction_science_fiction_general|interplanetary_voyages|long_now_manual_for_civilization|science_fiction|space_colonies|translations_into_russian
/works/OL10334338W	1913	OL2355312A	fiction|world_war_1914-1918
/works/OL10336879W	1933	OL51998A	fiction|social_life_and_customs
/works/OL103375W	1896	OL24181A	american_literature|belief_and_doubt|belief_and_doubt_--_fiction|city_and_town_life|clergy|clergy_--_fiction|clergy_fiction|fiction|fiction__general|fiction_christian_romance_general|fiction_general|fiction_historical_general|fiction_psychological|general|large_type_books|methodist_church|methodists|methodists_--_fiction|new_york_(state)_--_fiction|new_york_(state)_fiction|psychological_fiction|romance_norte_americano
/works/OL10338391W	1900	OL4280300A	caucasus_in_fiction|fiction|fiction_historical|military_history|readers|russia_(federation)_fiction|russia_in_fiction|russian_language|social_life_and_customs
/works/OL103386W	1897	OL24181A	fiction|social_life_and_customs
/works/OL103393W	1899	OL24181A	bookbinding|capitalists_and_financiers|fiction|fiction_mystery__detective_general|history|jews|nobility|specimens|stock_exchanges|swindlers_and_swindling
/works/OL10340782W	1900	OL4280600A	continental_european_fiction_(fictional_works_by_one_author)|fiction|french_fantasy_fiction|french_fiction|french_literature|gargantua_(legendary_character)|gargantua_(personnage_légendaire)|giants|géants|humanistic_education|juvenile_fiction|rabelais_françois_--_ca._1490-1553_--_translations_into_english.|renaissance|romans_nouvelles_etc._pour_la_jeunesse|satire|sex|translations_into_english
/works/OL10343423W	1939	OL2095290A	despotism|dictators|fiction|fiction_general
/works/OL10355846W	1920	OL4286945A	education|fiction|fiction_historical_general|fiction_war__military|germany_fiction|peasantry|peasants|thirty_years'_war_1618-1648
/works/OL10356096W	1898	OL124895A	control_(psychology)|fiction|manipulative_behavior|masochism|relationship_addiction
/works/OL10359683W	1901	OL4288429A	fiction|history
/works/OL10416779W	1933	OL47908A	continental_european_fiction_(fictional_works_by_one_author)|fiction|russia_in_fiction|russian_short_stories|social_life_and_customs|translations_into_english
/works/OL10416785W	1919	OL47908A	continental_european_fiction_(fictional_works_by_one_author)|criticism_and_interpretation|dandies|english|fiction|man-woman_relationships|poetry|readers|russian_language|russian_language_books|russian_literature|social_life_and_customs|textbooks_for_foreign_speakers
/works/OL10417844W	1881	OL4324443A	england|england_--_social_life_and_customs_--_fiction|england_fiction|families|fiction|fiction_general|great_britain_fiction|manners_and_customs|married_people|married_people_fiction|scotland|scotland_--_social_life_and_customs_--_fiction|scotland_fiction|scots|sisters|sisters_--_fiction|sisters_fiction|travel|twins|twins_--_fiction|twins_fiction|women_--_england_--_social_conditions_--_fiction|women_--_scotland_--_social_conditions_--_fiction|women_--_social_conditions|young_women
/works/OL10419085W	1916	OL22242A	continental_european_fiction_(fictional_works_by_one_author)|fiction|history|identity_(philosophical_concept)|russian_authors|russian_fiction|social_conditions|social_life_and_customs|translations_into_english
/works/OL10425647W	1934	OL3869A	fiction|guerre_mondiale_1914-1918|histoire|history|romans_nouvelles|world_war_1914-1918
/works/OL10432709W	1880	OL22242A	19th_century_fiction|ancient_history|astronomy|bratʹi︠a︡_karamazovy_(dostoyevsky_fyodor)|brothers|brothers_fiction|catholic_church|classics|collections|continental_european_fiction_(fictional_works_by_one_author)|controversial_literature|crime_and_criminals|criticism_and_interpretation|doctrines|dominicans|dominicans._english_province|early_works_to_1800|fathers_and_sons|fathers_and_sons_fiction|fiction|fiction_classics|fiction_family_life|fiction_family_life_general|fiction_psychological|greek_mathematics|history|index|indexes|literary|literary_fiction|literature|literature_-_classics__criticism|literature_classics|littérature|long_now_manual_for_civilization|manners_and_customs|murder|notebooks_sketchbooks|political_ethics|political_science|popular_work|psychology|romance_russo|russia|russia_(federation)_fiction|russian|russian_fiction|russian_literature|russian_novel|social_life_and_customs|teologia|the_state|translations_from_russian|translations_into_english
/works/OL10444804W	1899	OL10240A	fiction|manners_and_customs|russia_--_social_life_and_customs_--_fiction|social_life_and_customs|translations_into_english|turgenev_ivan_sergeevich_1818-1883_--_translations_into_english
/works/OL10449613W	1909	OL4334838A	diseases_and_pests|drama|fairy_plays|fairy_tales|fiction|french_fairy_plays|sugar_beet|translations_into_english
/works/OL10450991W	1880	OL4335284A	adventure_stories|boys|children|children_and_death|christian_life|conduct_of_life|courage|diligence|fathers_and_sons|fiction|glory_of_god|juvenile_fiction|soldiers|success|voyages_and_travels
/works/OL104605W	1940	OL2985946A	fiction|fiction_historical_general|fiction_in_english|history|nationalists|princes|revolutionaries|wales_fiction
/works/OL104606W	1934	OL2985946A	british_and_irish_fiction_(fictional_works_by_one_author)|city_and_town_life|eccentrics_and_eccentricities|england_fiction|fiction|fiction_in_english|fiction_psychological
/works/OL104607W	1932	OL2985946A	adaptations|appreciation|arthurian_romances|british_and_irish_fiction_(fictional_works_by_one_author)|communists|england_fiction|fiction|industrialists|man-woman_relationships_fiction|new_age_movement
/works/OL104608W	1936	OL2985946A	circus_performers|eccentrics_and_eccentricities|english_novelists|fiction|fiction_general|novelists|widowers
/works/OL104609W	1929	OL2985946A	england_fiction|fiction|fiction_general|fiction_in_english|fictionin_english|history_teachers|history_teachers_in_fiction|library|personal_copy|teachers_fiction
/works/OL10461321W	1930	OL694301A	canals|fiction|fiction_general|fiction_in_english|london_(england)_fiction
/works/OL10472216W	1949	OL561107A	child_actors|children's_fiction|children's_stories|english|family|fiction|great_britain_fiction|motion_picture_industry
/works/OL10473260W	1946	OL2644841A	comedy|fantasy_fiction|fiction|fiction_fantasy_general|gormenghast_castle_(imaginary_place)_fiction|gormenghast_family_(fictitious_character)_fiction
/works/OL10519705W	1935	OL119416A	babar_(fictitious_character)|babar_(fictitious_character)_fiction|children's_fiction|children's_stories_french|elephants|elephants_fiction|fiction|folklore|juvenile_fiction
/works/OL10533160W	1939	OL4372383A	fiction|fiction_historical_general|history|wales_fiction
/works/OL10537362W	1941	OL4374003A	california_fiction|fiction|fiction_general|fiction_in_english|hollywood_(los_angeles_calif.)_fiction|los_angeles_(calif.)_fiction|motion_picture_industry
/works/OL10537544W	1948	OL226255A	aboriginal_australians|australia_fiction|bonaparte_napoleon_inspector_(fictitious_character)_fiction|fiction|fiction_in_english|fiction_mystery__detective_police_procedural|inspector_bonaparte_napoleon_(fictitious_character)|police
/works/OL1054086W	1924	OL105306A	fiction|fiction_general|fiction_in_italian|fiction_medical|fiction_thrillers_general|india_fiction|india_in_fiction|indic_fiction_(english)|predestination|predestination_in_fiction|scientists
/works/OL10563336W	1930	OL6001513A	england_fiction|fiction|fiction_mystery__detective_general|investigation|murder|police
/works/OL1057170W	1938	OL5911201A	fiction|malgudi_(india__imaginary_place)|married_people|near_and_far_eastern_fiction_(fictional_works_by_one_author)|social_life_and_customs|triangles_(interpersonal_relations)
/works/OL1057174W	1937	OL5911201A	college_graduates|fiction|fiction_general|india|india_fiction|malgudi
/works/OL1057175W	1945	OL5911201A	bereavement|english_teachers|fiction|fiction_general|india_fiction|life_change_events|teachers_fiction
/works/OL1057179W	1935	OL5911201A	fiction|fiction_general|india_fiction|juveniles_in_fiction|malgudi_(india__imaginary_place)|near_and_far_eastern_fiction_(fictional_works_by_one_author)|social_life_and_customs|students
/works/OL106049W	1950	OL20243A	british|british_and_irish_fiction_(fictional_works_by_one_author)|criminals|detective_and_mystery_stories|diplomats|fiction|large_type_books|master_and_servant
/works/OL106051W	1950	OL20243A	british_and_irish_fiction_(fictional_works_by_one_author)|fiction|short_stories
/works/OL106059W	1935	OL20243A	british_and_irish_fiction_(fictional_works_by_one_author)|fiction|fiction_in_english|thrillers
/works/OL106063W	1908	OL20243A	eccentrics_and_eccentricities|fiction|genealogy
/works/OL106064W	1934	OL20243A	british_and_irish_fiction_(fictional_works_by_one_author)|communists|death_row_inmates|fiction|fiction_general|fiction_in_english|judicial_system|murderers|political_fiction|thrillers
/works/OL106071W	1929	OL20243A	british_and_irish_fiction_(fictional_works_by_one_author)|detective_and_mystery_stories|fiction|fiction_general|fiction_in_english|fiction_inenglish|fiction_mystery__detective_general|smugglers
/works/OL106072W	1943	OL20243A	british_and_irish_fiction_(fictional_works_by_one_author)|drama|england|fiction|fiction_historical|fiction_historical_general|fiction_in_english|fiction_suspense|henry_v_king_of_england_1387-1422_drama|london_(england)_fiction|spy_thrillers|world_war_1939-1945|world_war_1939-1945_--_england_--_fiction|world_war_1939-1945_fiction
/works/OL106075W	1936	OL20243A	assassins|british_and_irish_fiction_(fictional_works_by_one_author)|england_fiction|fiction|fiction_general|fiction_in_english|fiction_thrillers_suspense|large_type_books|murder_for_hire|organized_crime|suspense_fiction
/works/OL106076W	1939	OL20243A	british_and_irish_fiction_(fictional_works_by_one_author)|continental_european_fiction_(fictional_works_by_one_author)|fiction|fiction_general|mystery_and_detective_stories|spy_thrillers
/works/OL106077W	1948	OL20243A	adultery|adultery_in_fiction|africa_fiction|british|british_and_irish_fiction_(fictional_works_by_one_author)|british_in_fiction|catholics|catholics_in_fiction|colonial_administrators|colonial_administrators_in_fiction|colonies|fiction|fiction_christian_general|fiction_general|fiction_psychological|fiction_religious|great_britain_in_fiction|large_type_books|marriage|marriage_fiction|married_people|married_people_fiction|married_people_in_fiction|west_africa_in_fiction
/works/OL106079W	1932	OL20243A	british_and_irish_fiction_(fictional_works_by_one_author)|europe_fiction|fiction|fiction_general|fiction_in_english|fiction_inenglish|fiction_romance_suspense|man-woman_relationships|murder|orient_express_(express_train)|railroad_travel|spy_stories
/works/OL106081W	1940	OL20243A	americans|british|british_and_irish_fiction_(fictional_works_by_one_author)|fiction|fiction_in_english|fiction_political|fiction_psychological|fiction_war__military|german_language_books|indochinese_war_(1946-1954)_fast_(ocolc)fst00970511|indochinese_war_1946-1954|indochinese_war_1946-1954_--_fiction|journalists|journalists_fiction|large_type_books|literature|man-woman_relationships_fiction|political_fiction|politics_and_government|triangles_(interpersonal_relations)|vietnam_fiction|war_correspondents|war_stories
/works/OL106082W	1935	OL20243A	british|british_and_irish_fiction_(fictional_works_by_one_author)|criminals|detective_and_mystery_films|diplomats|english_language|ficción|fiction|fiction_general|fiction_in_english|master_and_servant|missing_persons|motion_picture_plays|novela_de_misterio|novela_policíaca|personas_desaparecidas|readers|the_third_man_(motion_picture)|third_man_(motion_picture)|war_films
/works/OL106083W	1938	OL20243A	british_and_irish_fiction_(fictional_works_by_one_author)|detective_and_mystery_stories|england_fiction|english_fiction_history_and_criticism_20th_century|english_psychological_fiction|fiction|fiction__general|fiction_suspense|fiction_thrillers_suspense|gangs|gangsters|greene_graham_1904-1991|organized_crime|psychological_fiction|psychopaths|social_conditions|teenage_boys
/works/OL106084W	1940	OL20243A	anti-clericalism|anticléricalisme|aufsatzsammlung|british_and_irish_fiction_(fictional_works_by_one_author)|catholic_church|catholics|catholiques|classic|classics|clergy|clergy_fiction|clergé|fiction|fiction_christian_general|historical_fiction|large_type_books|mexico_fiction|multicultural|persecution|romans_nouvelles|social_life_and_customs|supsense
/works/OL10612116W	1900	OL203016A	canada|canada_fiction|fiction|fiction_general|romans_en_novellen__vertaald|vrouwenleven|women
/works/OL1061662W	1919	OL107138A	continental_european_drama_(dramatic_works_by_one_author)|fiction
/works/OL106172W	1900	OL20246A	fiction|fiction_westerns|frontier_and_pioneer_life|frontier_and_pioneer_life_fiction|short_stories|social_life_and_customs|west_(u.s.)_fiction|western_stories
/works/OL106173W	1906	OL20246A	american_fiction_(fictional_works_by_one_author)|fiction|large_type_books|social_life_and_customs
/works/OL106175W	1902	OL20246A	american_fiction|cattle_stealing|classic_literature|cowboys|drama|fiction|fiction_westerns|juvenile_fiction|large_type_books|long_now_manual_for_civilization|male_friendship|ranch_life|unemployment_insurance|vigilantes|virginia_biography|women_teachers|wyoming_fiction
/works/OL1064200W	1910	OL2660342A	arsène_lupin_(fictitious_character)|burglars|english_poetry|fiction|fiction_mystery__detective_general|irish_authors|ladino_literature|roman_policier|romance_literature
/works/OL1064246W	1924	OL2660342A	adventure_and_adventurers|adventure_stories|arsène_lupin_(fictitious_character)|burglars|burglars_--_fiction|detective_and_mystery_stories|fiction|french_fiction|historical_fiction|lupin_arsène_(fictitious_character)_--_fiction
/works/OL1064267W	1913	OL2660342A	adventure_and_adventurers|adventure_and_adventurers_--_fiction|adventure_stories|adventure_stories_french|arsène_lupin_(fictitious_character)|burglars_--_fiction|fiction|fiction_mystery__detective_general|french_adventure_stories|lupin_arsène_(fictitious_character)_--_fiction|translations_into_english
/works/OL1064268W	1922	OL2660342A	adventure_and_adventurers|adventure_stories|adventure_stories_french_--_translations_into_english|arsène_lupin_(fictitious_character)|burglars|burglars_--_fiction|fiction|fiction_action__adventure|fiction_mystery__detective_collections__anthologies|fiction_mystery__detective_general|french_adventure_stories|lupin_arsène_(fictitious_character)_--_fiction|romance_literature|translations_into_english
/works/OL1064275W	1916	OL2660342A	fiction|fiction_mystery__detective_general|guerre_mondiale_1914-1918|romans_nouvelles|world_war_1914-1918|world_war_1914-1918_fiction
/works/OL1064277W	1907	OL2660342A	adventure_and_adventurers|adventure_stories_french|adventures|arsène_lupin_(fictitious_character)|arséne_lupin_(fictitious_character)|burglars|fiction|french_adventure_stories|french_detective_and_mystery_stories|french_language|parodies_imitations|readers|romance_frances|translations_into_english
/works/OL1064281W	1919	OL2660342A	arsène_lupin_(fictitious_character)|brittany_(france)_--_fiction|detective_and_mystery_stories_french_--_translations_into_english|families_--_fiction|fiction|fiction_mystery__detective_general|friendship_fiction|kidnapping_--_fiction|lupin_arsène_(fictitious_character)_--_fiction|missing_persons_fiction|romance_literature
/works/OL1064284W	1906	OL2660342A	arsène_lupin_(fictitious_character)|burglars|fiction|fiction_general|french_adventure_stories|romance_literature|translations_into_english
/works/OL1064287W	1909	OL2660342A	adventure_stories|arse__ne_lupin_(fictitious_character)|arsène_lupin_(fictitious_character)|burglars|detective_story|fiction|fiction_mystery__detective_general|fiction_mystery__detective_women_sleuths|france_fiction|young_women_fiction
/works/OL1064292W	1912	OL2660342A	adventure_and_adventurers|adventure_stories|ars©·ne_lupin_(fictitious_character)|arsène_lupin_(fictitious_character)|burglars|burglars_--_fiction|detective_and_mystery_stories|fiction|french_drama|lupin_arsène_(fictitious_character)_--_fiction
/works/OL1065758W	1895	OL107877A	australian_fantasy_fiction|fiction|fiction_fantasy_general|fiction_general|fiction_mystery__detective_general|fiction_mystery__detective_traditional|fiction_occult__supernatural|occultism|paranormal_fiction
/works/OL1065770W	1899	OL107877A	egypt_fiction|fiction|fiction__horror|fiction__occult__supernatural|fiction_historical_general|fiction_horror|fiction_mystery__detective_general|fiction_occult__supernatural|historical_fiction|large_type_books|mummies|paranormal_fiction|peste|plague|romans_nouvelles|supernatural
/works/OL1065952W	1886	OL107911A	boxeadores|boxers_(sports)|boxing_stories|cortejo_amoroso|fiction|fiction_general|literatura_irlandesa|novela|novela_inglesa|novela_irlandesa
/works/OL1066071W	1905	OL107911A	adultery|fiction|fiction_historical_general|london_(england)_fiction|marriage|social_classes|social_life_and_customs
/works/OL1066086W	1905	OL107911A	british_and_irish_drama_(dramatic_works_by_one_author)|classic_literature|drama|drama_(dramatic_works_by_one_author)|facsimiles|fiction|manuscripts|prostitutes|prostitution|social_conditions|working_class_women
/works/OL1066489W	1932	OL107911A	african_americans_fiction|christianity|fiction|fiction_action__adventure|fiction_religious
/works/OL1066517W	1909	OL107911A	british_and_irish_drama_(dramatic_works_by_one_author)|children_of_the_rich|children_of_the_rich_--_drama|classic_literature|crime|crime_--_drama|dictionaries|didactic_drama|drama|english_drama|english_language|facsimiles|fathers_and_daughters|fathers_and_daughters_--_drama|fiction|fiction_general|french|german|korean|literature|manuscripts|rich_people|salvation_army|salvation_army_--_drama|social_aspects|social_aspects_of_crime|spanish
/works/OL1066525W	1898	OL107911A	aufführung|british_and_irish_drama_(dramatic_works_by_one_author)|british_and_irish_fiction_(fictional_works_by_one_author)|classic_literature|copies_du_souffleur|drama|dramatic_production|england_fiction|english_drama|facsimiles|fiction|geschichte_(1894)|great_britain_social_life_and_customs_fiction|italians|manuscripts|plays|production_dramatique|promptbooks|serbo-bulgarian_war_1885|shaw_bernard_1856-1950|soldiers|theater|woodhouse_emma_(fictitious_character)_fiction|young_women_fiction
/works/OL1066935W	1900	OL108017A|OL209280A	fiction|fiction_historical_general|hemp_farmers|hemp_industry|kentucky_fiction
/works/OL1067019W	1943	OL108022A|OL3530908A|OL15366369A	american_drama_(dramatic_works_by_one_author)|drama|fiction|paine_thomas_1737-1809|political_scientists|politologues|revolutionaries|romans_nouvelles|révolutionnaires
/works/OL1067116W	1946	OL108022A	fiction|fiction_general|history|novela_estadounidense
/works/OL1067124W	1948	OL108022A|OL7945937A	fiction|fiction_general|fiction_jewish|history|jewish_fiction|jews|jews_fiction|kings_and_rulers|maccabees
/works/OL1067129W	1942	OL108022A	american_revolution_(1775-1783)_fast_(ocolc)fst01351668|fiction|fiction_historical|fiction_historical_general|generals|généraux|history|revolution|romans_nouvelles|united_states_history_revolution_1775-1783_fiction
/works/OL1067133W	1941	OL108022A	cheyenne_(indiens)|cheyenne_indians|fiction|fiction_(fictional_works_by_one_author)|fiction_general|general|histoire|history|romance_norte_americano|romans_nouvelles
/works/OL1067137W	1944	OL108022A|OL216536A|OL26460A	affranchis|african_american_men|african_americans|american_literature_history_and_criticism|esclavage|fiction|fiction_general|fiction_in_english|freed_persons|freedmen|freedom|historical_fiction|history|hommes_noirs_américains|liberty|noirs_américains|reconstruction|reconstruction_(u.s._history_1865-1877)|romans_nouvelles|slavery|south_carolina_fiction
